date,ticker,status,action,created_size,created_price,exec_size,exec_price,exec_value,commission,size,price,value,pnl_gross,pnl_net,cash,portfolio_value
2012-05-02,NVDA,margin,BUY,796.0,13.229999542236328,0.0,0.0,0.0,0.0,,,,,,,
2012-05-02,NVDA,submitted,BUY,796.0,13.229999542236328,0.0,0.0,0.0,0.0,,,,,,,
2012-06-04,AAPL,accepted,SELL,-25.0,80.14142608642578,0.0,0.0,0.0,0.0,,,,,,,
2012-06-04,AAPL,completed,SELL,-25.0,80.14142608642578,-25.0,80.21428680419922,746.5336667221206,2.0053571701049804,,,,,,,
2012-06-04,AAPL,submitted,SELL,-25.0,80.14142608642578,0.0,0.0,0.0,0.0,,,,,,,
2012-06-04,MSFT,accepted,BUY,66.0,28.450000762939453,0.0,0.0,0.0,0.0,,,,,,,
2012-06-04,MSFT,completed,BUY,66.0,28.450000762939453,66.0,28.6200008392334,1888.9200553894043,1.8889200553894043,,,,,,,
2012-06-04,MSFT,submitted,BUY,66.0,28.450000762939453,0.0,0.0,0.0,0.0,,,,,,,
2012-06-04,NVDA,accepted,BUY,882.0,11.979999542236328,0.0,0.0,0.0,0.0,,,,,,,
2012-06-04,NVDA,margin,BUY,882.0,11.979999542236328,0.0,0.0,0.0,0.0,,,,,,,
2012-06-04,NVDA,submitted,BUY,882.0,11.979999542236328,0.0,0.0,0.0,0.0,,,,,,,
2012-07-03,AAPL,accepted,BUY,10.0,84.64571380615234,0.0,0.0,0.0,0.0,,,,,,,
2012-07-03,AAPL,completed,BUY,10.0,84.64571380615234,10.0,84.98285675048828,849.8285675048828,0.8498285675048828,,,,,,,
2012-07-03,AAPL,submitted,BUY,10.0,84.64571380615234,0.0,0.0,0.0,0.0,,,,,,,
2012-07-03,MSFT,accepted,BUY,2.0,30.559999465942383,0.0,0.0,0.0,0.0,,,,,,,
2012-07-03,MSFT,completed,BUY,2.0,30.559999465942383,2.0,30.229999542236328,60.459999084472656,0.06045999908447266,,,,,,,
2012-07-03,MSFT,submitted,BUY,2.0,30.559999465942383,0.0,0.0,0.0,0.0,,,,,,,
2012-07-03,NVDA,accepted,BUY,713.0,13.449999809265137,0.0,0.0,0.0,0.0,,,,,,,
2012-07-03,NVDA,completed,BUY,713.0,13.449999809265137,713.0,13.449999809265137,9589.849864006042,9.589849864006043,,,,,,,
2012-07-03,NVDA,submitted,BUY,713.0,13.449999809265137,0.0,0.0,0.0,0.0,,,,,,,
2012-08-02,AAPL,accepted,SELL,-17.0,86.68714141845703,0.0,0.0,0.0,0.0,,,,,,,
2012-08-02,AAPL,completed,SELL,-17.0,86.68714141845703,-17.0,86.12000274658203,523.0551577030693,1.4640400466918946,,,,,,,
2012-08-02,AAPL,submitted,SELL,-17.0,86.68714141845703,0.0,0.0,0.0,0.0,,,,,,,
2012-08-02,MSFT,margin,BUY,55.0,29.40999984741211,0.0,0.0,0.0,0.0,,,,,,,
2012-08-02,MSFT,submitted,BUY,55.0,29.40999984741211,0.0,0.0,0.0,0.0,,,,,,,
2012-08-02,NVDA,margin,SELL,-5.0,13.390000343322754,0.0,0.0,0.0,0.0,,,,,,,
2012-08-02,NVDA,submitted,SELL,-5.0,13.390000343322754,0.0,0.0,0.0,0.0,,,,,,,
2012-09-05,AAPL,accepted,SELL,-35.0,96.42428588867188,0.0,0.0,0.0,0.0,,,,,,,
2012-09-05,AAPL,completed,SELL,-35.0,96.42428588867188,-35.0,96.51000213623048,1076.8782658592604,3.3778500747680673,,,,,,,
2012-09-05,AAPL,submitted,SELL,-35.0,96.42428588867188,0.0,0.0,0.0,0.0,,,,,,,
2012-09-05,MSFT,accepted,BUY,76.0,30.38999938964844,0.0,0.0,0.0,0.0,,,,,,,
2012-09-05,MSFT,completed,BUY,76.0,30.38999938964844,76.0,30.219999313354485,2296.719947814941,2.296719947814941,,,,,,,
2012-09-05,MSFT,submitted,BUY,76.0,30.38999938964844,0.0,0.0,0.0,0.0,,,,,,,
2012-09-05,NVDA,margin,BUY,201.0,13.279999732971191,0.0,0.0,0.0,0.0,,,,,,,
2012-09-05,NVDA,submitted,BUY,201.0,13.279999732971191,0.0,0.0,0.0,0.0,,,,,,,
2012-10-02,MSFT,accepted,BUY,15.0,29.489999771118164,0.0,0.0,0.0,0.0,,,,,,,
2012-10-02,MSFT,completed,BUY,15.0,29.489999771118164,15.0,29.68000030517578,445.2000045776367,0.4452000045776367,,,,,,,
2012-10-02,MSFT,submitted,BUY,15.0,29.489999771118164,0.0,0.0,0.0,0.0,,,,,,,
2012-10-02,NVDA,accepted,BUY,163.0,13.119999885559082,0.0,0.0,0.0,0.0,,,,,,,
2012-10-02,NVDA,margin,BUY,163.0,13.119999885559082,0.0,0.0,0.0,0.0,,,,,,,
2012-10-02,NVDA,submitted,BUY,163.0,13.119999885559082,0.0,0.0,0.0,0.0,,,,,,,
2012-11-02,AAPL,margin,BUY,30.0,85.22000122070312,0.0,0.0,0.0,0.0,,,,,,,
2012-11-02,AAPL,submitted,BUY,30.0,85.22000122070312,0.0,0.0,0.0,0.0,,,,,,,
2012-11-02,MSFT,accepted,SELL,-82.0,29.520000457763672,0.0,0.0,0.0,0.0,,,,,,,
2012-11-02,MSFT,completed,SELL,-82.0,29.520000457763672,-82.0,29.59000015258789,2276.017985032029,2.4263800125122073,,,,,,,
2012-11-02,MSFT,submitted,SELL,-82.0,29.520000457763672,0.0,0.0,0.0,0.0,,,,,,,
2012-11-02,NVDA,accepted,BUY,155.0,12.550000190734863,0.0,0.0,0.0,0.0,,,,,,,
2012-11-02,NVDA,completed,BUY,155.0,12.550000190734863,155.0,12.68000030517578,1965.4000473022459,1.9654000473022457,,,,,,,
2012-11-02,NVDA,submitted,BUY,155.0,12.550000190734863,0.0,0.0,0.0,0.0,,,,,,,
2012-12-04,AAPL,accepted,BUY,4.0,83.7414321899414,0.0,0.0,0.0,0.0,,,,,,,
2012-12-04,AAPL,completed,BUY,4.0,83.7414321899414,4.0,83.11428833007812,332.4571533203125,0.3324571533203125,,,,,,,
2012-12-04,AAPL,submitted,BUY,4.0,83.7414321899414,0.0,0.0,0.0,0.0,,,,,,,
2012-12-04,MSFT,accepted,BUY,81.0,26.43000030517578,0.0,0.0,0.0,0.0,,,,,,,
2012-12-04,MSFT,completed,BUY,81.0,26.43000030517578,81.0,26.5,2146.5,2.1465,,,,,,,
2012-12-04,MSFT,submitted,BUY,81.0,26.43000030517578,0.0,0.0,0.0,0.0,,,,,,,
2012-12-04,NVDA,accepted,BUY,8.0,11.75,0.0,0.0,0.0,0.0,,,,,,,
2012-12-04,NVDA,completed,BUY,8.0,11.75,8.0,11.770000457763672,94.16000366210938,0.09416000366210937,,,,,,,
2012-12-04,NVDA,submitted,BUY,8.0,11.75,0.0,0.0,0.0,0.0,,,,,,,
2013-01-03,AAPL,margin,BUY,50.0,78.43285369873047,0.0,0.0,0.0,0.0,,,,,,,
2013-01-03,AAPL,submitted,BUY,50.0,78.43285369873047,0.0,0.0,0.0,0.0,,,,,,,
2013-01-03,MSFT,margin,SELL,-40.0,27.6200008392334,0.0,0.0,0.0,0.0,,,,,,,
2013-01-03,MSFT,submitted,SELL,-40.0,27.6200008392334,0.0,0.0,0.0,0.0,,,,,,,
2013-01-03,NVDA,accepted,SELL,-224.0,12.720000267028809,0.0,0.0,0.0,0.0,,,,,,,
2013-01-03,NVDA,completed,SELL,-224.0,12.720000267028809,-224.0,12.720000267028809,2944.125298631932,2.849280059814453,,,,,,,
2013-01-03,NVDA,submitted,SELL,-224.0,12.720000267028809,0.0,0.0,0.0,0.0,,,,,,,
2013-02-04,AAPL,margin,BUY,136.0,64.8028564453125,0.0,0.0,0.0,0.0,,,,,,,
2013-02-04,AAPL,submitted,BUY,136.0,64.8028564453125,0.0,0.0,0.0,0.0,,,,,,,
2013-02-04,MSFT,margin,SELL,-159.0,27.93000030517578,0.0,0.0,0.0,0.0,,,,,,,
2013-02-04,MSFT,submitted,SELL,-159.0,27.93000030517578,0.0,0.0,0.0,0.0,,,,,,,
2013-02-04,NVDA,margin,SELL,-120.0,12.369999885559082,0.0,0.0,0.0,0.0,,,,,,,
2013-02-04,NVDA,submitted,SELL,-120.0,12.369999885559082,0.0,0.0,0.0,0.0,,,,,,,
2013-03-04,AAPL,margin,BUY,170.0,61.4957160949707,0.0,0.0,0.0,0.0,,,,,,,
2013-03-04,AAPL,submitted,BUY,170.0,61.4957160949707,0.0,0.0,0.0,0.0,,,,,,,
2013-03-04,MSFT,margin,SELL,-167.0,27.950000762939453,0.0,0.0,0.0,0.0,,,,,,,
2013-03-04,MSFT,submitted,SELL,-167.0,27.950000762939453,0.0,0.0,0.0,0.0,,,,,,,
2013-03-04,NVDA,accepted,SELL,-232.0,12.710000038146973,0.0,0.0,0.0,0.0,,,,,,,
2013-03-04,NVDA,completed,SELL,-232.0,12.710000038146973,-232.0,12.619999885559082,3049.2726307259295,2.927839973449707,,,,,,,
2013-03-04,NVDA,submitted,SELL,-232.0,12.710000038146973,0.0,0.0,0.0,0.0,,,,,,,
2013-04-02,AAPL,margin,BUY,173.0,61.272857666015625,0.0,0.0,0.0,0.0,,,,,,,
2013-04-02,AAPL,submitted,BUY,173.0,61.272857666015625,0.0,0.0,0.0,0.0,,,,,,,
2013-04-02,MSFT,accepted,SELL,-204.0,28.61000061035156,0.0,0.0,0.0,0.0,,,,,,,
2013-04-02,MSFT,completed,SELL,-204.0,28.61000061035156,-204.0,28.59000015258789,5650.593220167836,5.83236003112793,,,,,,,
2013-04-02,MSFT,submitted,SELL,-204.0,28.61000061035156,0.0,0.0,0.0,0.0,,,,,,,
2013-04-02,NVDA,margin,BUY,84.0,12.40999984741211,0.0,0.0,0.0,0.0,,,,,,,
2013-04-02,NVDA,submitted,BUY,84.0,12.40999984741211,0.0,0.0,0.0,0.0,,,,,,,
2013-05-02,AAPL,margin,BUY,217.0,62.75571441650391,0.0,0.0,0.0,0.0,,,,,,,
2013-05-02,AAPL,submitted,BUY,217.0,62.75571441650391,0.0,0.0,0.0,0.0,,,,,,,
2013-05-02,MSFT,accepted,SELL,-79.0,32.720001220703125,0.0,0.0,0.0,0.0,,,,,,,
2013-05-02,MSFT,completed,SELL,-79.0,32.720001220703125,-79.0,32.630001068115234,2188.2199234963678,2.5777700843811036,,,,,,,
2013-05-02,MSFT,submitted,SELL,-79.0,32.720001220703125,0.0,0.0,0.0,0.0,,,,,,,
2013-05-02,NVDA,accepted,BUY,40.0,13.649999618530272,0.0,0.0,0.0,0.0,,,,,,,
2013-05-02,NVDA,completed,BUY,40.0,13.649999618530272,40.0,13.640000343322754,545.6000137329102,0.5456000137329101,,,,,,,
2013-05-02,NVDA,submitted,BUY,40.0,13.649999618530272,0.0,0.0,0.0,0.0,,,,,,,
2013-06-04,AAPL,margin,BUY,239.0,64.3885726928711,0.0,0.0,0.0,0.0,,,,,,,
2013-06-04,AAPL,submitted,BUY,239.0,64.3885726928711,0.0,0.0,0.0,0.0,,,,,,,
2013-06-04,MSFT,margin,SELL,-45.0,35.59000015258789,0.0,0.0,0.0,0.0,,,,,,,
2013-06-04,MSFT,submitted,SELL,-45.0,35.59000015258789,0.0,0.0,0.0,0.0,,,,,,,
2013-06-04,NVDA,accepted,SELL,-12.0,14.449999809265137,0.0,0.0,0.0,0.0,,,,,,,
2013-06-04,NVDA,completed,SELL,-12.0,14.449999809265137,-12.0,14.539999961853027,157.7876536888585,0.17447999954223634,,,,,,,
2013-06-04,NVDA,submitted,SELL,-12.0,14.449999809265137,0.0,0.0,0.0,0.0,,,,,,,
2013-07-02,AAPL,margin,BUY,284.0,58.459999084472656,0.0,0.0,0.0,0.0,,,,,,,
2013-07-02,AAPL,submitted,BUY,284.0,58.459999084472656,0.0,0.0,0.0,0.0,,,,,,,
2013-07-02,MSFT,margin,SELL,-55.0,34.36000061035156,0.0,0.0,0.0,0.0,,,,,,,
2013-07-02,MSFT,submitted,SELL,-55.0,34.36000061035156,0.0,0.0,0.0,0.0,,,,,,,
2013-07-02,NVDA,margin,SELL,-63.0,14.100000381469728,0.0,0.0,0.0,0.0,,,,,,,
2013-07-02,NVDA,submitted,SELL,-63.0,14.100000381469728,0.0,0.0,0.0,0.0,,,,,,,
2013-08-02,AAPL,accepted,BUY,205.0,65.23999786376953,0.0,0.0,0.0,0.0,,,,,,,
2013-08-02,AAPL,completed,BUY,205.0,65.23999786376953,205.0,65.43000030517578,13413.150062561035,13.413150062561035,,,,,,,
2013-08-02,AAPL,submitted,BUY,205.0,65.23999786376953,0.0,0.0,0.0,0.0,,,,,,,
2013-08-02,MSFT,margin,BUY,84.0,31.670000076293945,0.0,0.0,0.0,0.0,,,,,,,
2013-08-02,MSFT,submitted,BUY,84.0,31.670000076293945,0.0,0.0,0.0,0.0,,,,,,,
2013-08-02,NVDA,accepted,SELL,-153.0,14.640000343322754,0.0,0.0,0.0,0.0,,,,,,,
2013-08-02,NVDA,completed,SELL,-153.0,14.640000343322754,-153.0,14.609999656677246,2011.7925845329462,2.2353299474716186,,,,,,,
2013-08-02,NVDA,submitted,SELL,-153.0,14.640000343322754,0.0,0.0,0.0,0.0,,,,,,,
2013-09-04,AAPL,accepted,SELL,-29.0,69.7971420288086,0.0,0.0,0.0,0.0,,,,,,,
2013-09-04,AAPL,completed,SELL,-29.0,69.7971420288086,-29.0,71.36571502685547,1169.575218779992,2.0696057357788087,,,,,,,
2013-09-04,AAPL,submitted,SELL,-29.0,69.7971420288086,0.0,0.0,0.0,0.0,,,,,,,
2013-09-04,MSFT,accepted,BUY,117.0,31.8799991607666,0.0,0.0,0.0,0.0,,,,,,,
2013-09-04,MSFT,completed,BUY,117.0,31.8799991607666,117.0,31.38999938964844,3672.6299285888676,3.6726299285888677,,,,,,,
2013-09-04,MSFT,submitted,BUY,117.0,31.8799991607666,0.0,0.0,0.0,0.0,,,,,,,
2013-09-04,NVDA,margin,BUY,65.0,14.760000228881836,0.0,0.0,0.0,0.0,,,,,,,
2013-09-04,NVDA,submitted,BUY,65.0,14.760000228881836,0.0,0.0,0.0,0.0,,,,,,,
2013-10-02,AAPL,margin,BUY,26.0,69.70857238769531,0.0,0.0,0.0,0.0,,,,,,,
2013-10-02,AAPL,submitted,BUY,26.0,69.70857238769531,0.0,0.0,0.0,0.0,,,,,,,
2013-10-02,MSFT,accepted,SELL,-26.0,33.58000183105469,0.0,0.0,0.0,0.0,,,,,,,
2013-10-02,MSFT,completed,SELL,-26.0,33.58000183105469,-26.0,33.36000061035156,727.1519313481338,0.8673600158691407,,,,,,,
2013-10-02,MSFT,submitted,SELL,-26.0,33.58000183105469,0.0,0.0,0.0,0.0,,,,,,,
2013-10-02,NVDA,margin,BUY,6.0,15.550000190734863,0.0,0.0,0.0,0.0,,,,,,,
2013-10-02,NVDA,submitted,BUY,6.0,15.550000190734863,0.0,0.0,0.0,0.0,,,,,,,
2013-11-04,AAPL,accepted,BUY,3.0,74.29000091552734,0.0,0.0,0.0,0.0,,,,,,,
2013-11-04,AAPL,completed,BUY,3.0,74.29000091552734,3.0,74.44285583496094,223.3285675048828,0.2233285675048828,,,,,,,
2013-11-04,AAPL,submitted,BUY,3.0,74.29000091552734,0.0,0.0,0.0,0.0,,,,,,,
2013-11-04,MSFT,accepted,SELL,-36.0,35.529998779296875,0.0,0.0,0.0,0.0,,,,,,,
2013-11-04,MSFT,completed,SELL,-36.0,35.529998779296875,-36.0,35.59000015258789,1006.8257510974161,1.2812400054931643,,,,,,,
2013-11-04,MSFT,submitted,SELL,-36.0,35.529998779296875,0.0,0.0,0.0,0.0,,,,,,,
2013-11-04,NVDA,accepted,BUY,190.0,15.260000228881836,0.0,0.0,0.0,0.0,,,,,,,
2013-11-04,NVDA,completed,BUY,190.0,15.260000228881836,190.0,15.3100004196167,2908.900079727173,2.908900079727173,,,,,,,
2013-11-04,NVDA,submitted,BUY,190.0,15.260000228881836,0.0,0.0,0.0,0.0,,,,,,,
2013-12-03,MSFT,accepted,SELL,-34.0,38.45000076293945,0.0,0.0,0.0,0.0,,,,,,,
2013-12-03,MSFT,completed,SELL,-34.0,38.45000076293945,-34.0,38.13999938964844,950.8909871475596,1.2967599792480469,,,,,,,
2013-12-03,MSFT,submitted,SELL,-34.0,38.45000076293945,0.0,0.0,0.0,0.0,,,,,,,
2013-12-03,NVDA,margin,BUY,90.0,15.75,0.0,0.0,0.0,0.0,,,,,,,
2013-12-03,NVDA,submitted,BUY,90.0,15.75,0.0,0.0,0.0,0.0,,,,,,,
2014-01-03,AAPL,accepted,SELL,-8.0,79.01856994628906,0.0,0.0,0.0,0.0,,,,,,,
2014-01-03,AAPL,completed,SELL,-8.0,79.01856994628906,-8.0,78.9800033569336,323.7492938191276,0.6318400268554688,,,,,,,
2014-01-03,AAPL,submitted,SELL,-8.0,79.01856994628906,0.0,0.0,0.0,0.0,,,,,,,
2014-01-03,MSFT,accepted,BUY,39.0,37.15999984741211,0.0,0.0,0.0,0.0,,,,,,,
2014-01-03,MSFT,completed,BUY,39.0,37.15999984741211,39.0,37.20000076293945,1450.8000297546387,1.4508000297546386,,,,,,,
2014-01-03,MSFT,submitted,BUY,39.0,37.15999984741211,0.0,0.0,0.0,0.0,,,,,,,
2014-01-03,NVDA,margin,BUY,36.0,15.859999656677246,0.0,0.0,0.0,0.0,,,,,,,
2014-01-03,NVDA,submitted,BUY,36.0,15.859999656677246,0.0,0.0,0.0,0.0,,,,,,,
2014-02-04,AAPL,margin,BUY,37.0,71.64714050292969,0.0,0.0,0.0,0.0,,,,,,,
2014-02-04,AAPL,submitted,BUY,37.0,71.64714050292969,0.0,0.0,0.0,0.0,,,,,,,
2014-02-04,MSFT,margin,SELL,-41.0,36.47999954223633,0.0,0.0,0.0,0.0,,,,,,,
2014-02-04,MSFT,submitted,SELL,-41.0,36.47999954223633,0.0,0.0,0.0,0.0,,,,,,,
2014-02-04,NVDA,accepted,SELL,-44.0,15.489999771118164,0.0,0.0,0.0,0.0,,,,,,,
2014-02-04,NVDA,completed,SELL,-44.0,15.489999771118164,-44.0,15.479999542236328,583.5717267965979,0.6811199798583984,,,,,,,
2014-02-04,NVDA,submitted,SELL,-44.0,15.489999771118164,0.0,0.0,0.0,0.0,,,,,,,
2014-03-04,AAPL,margin,BUY,64.0,75.394287109375,0.0,0.0,0.0,0.0,,,,,,,
2014-03-04,AAPL,submitted,BUY,64.0,75.394287109375,0.0,0.0,0.0,0.0,,,,,,,
2014-03-04,MSFT,margin,BUY,36.0,37.77999877929688,0.0,0.0,0.0,0.0,,,,,,,
2014-03-04,MSFT,submitted,BUY,36.0,37.77999877929688,0.0,0.0,0.0,0.0,,,,,,,
2014-03-04,NVDA,accepted,SELL,-276.0,18.290000915527344,0.0,0.0,0.0,0.0,,,,,,,
2014-03-04,NVDA,completed,SELL,-276.0,18.290000915527344,-276.0,18.3799991607666,3660.586286269569,5.072879768371583,,,,,,,
2014-03-04,NVDA,submitted,SELL,-276.0,18.290000915527344,0.0,0.0,0.0,0.0,,,,,,,
2014-04-02,AAPL,accepted,BUY,80.0,77.37857055664062,0.0,0.0,0.0,0.0,,,,,,,
2014-04-02,AAPL,completed,BUY,80.0,77.37857055664062,80.0,77.48285675048828,6198.6285400390625,6.198628540039063,,,,,,,
2014-04-02,AAPL,submitted,BUY,80.0,77.37857055664062,0.0,0.0,0.0,0.0,,,,,,,
2014-04-02,MSFT,accepted,SELL,-36.0,41.41999816894531,0.0,0.0,0.0,0.0,,,,,,,
2014-04-02,MSFT,completed,SELL,-36.0,41.41999816894531,-36.0,41.43999862670898,1015.1779397432715,1.4918399505615234,,,,,,,
2014-04-02,MSFT,submitted,SELL,-36.0,41.41999816894531,0.0,0.0,0.0,0.0,,,,,,,
2014-04-02,NVDA,margin,BUY,84.0,18.649999618530277,0.0,0.0,0.0,0.0,,,,,,,
2014-04-02,NVDA,submitted,BUY,84.0,18.649999618530277,0.0,0.0,0.0,0.0,,,,,,,
2014-05-02,AAPL,accepted,SELL,-54.0,84.49714660644531,0.0,0.0,0.0,0.0,,,,,,,
2014-05-02,AAPL,completed,SELL,-54.0,84.49714660644531,-54.0,84.62000274658203,2382.473359049495,4.56948014831543,,,,,,,
2014-05-02,AAPL,submitted,SELL,-54.0,84.49714660644531,0.0,0.0,0.0,0.0,,,,,,,
2014-05-02,MSFT,accepted,BUY,81.0,40.0,0.0,0.0,0.0,0.0,,,,,,,
2014-05-02,MSFT,completed,BUY,81.0,40.0,81.0,40.310001373291016,3265.1101112365723,3.2651101112365724,,,,,,,
2014-05-02,MSFT,submitted,BUY,81.0,40.0,0.0,0.0,0.0,0.0,,,,,,,
2014-05-02,NVDA,margin,BUY,159.0,18.56999969482422,0.0,0.0,0.0,0.0,,,,,,,
2014-05-02,NVDA,submitted,BUY,159.0,18.56999969482422,0.0,0.0,0.0,0.0,,,,,,,
2014-06-03,AAPL,accepted,SELL,-21.0,89.80714416503906,0.0,0.0,0.0,0.0,,,,,,,
2014-06-03,AAPL,completed,SELL,-21.0,89.80714416503906,-21.0,89.77999877929688,926.5174174081368,1.8853799743652344,,,,,,,
2014-06-03,AAPL,submitted,SELL,-21.0,89.80714416503906,0.0,0.0,0.0,0.0,,,,,,,
2014-06-03,MSFT,accepted,BUY,21.0,40.790000915527344,0.0,0.0,0.0,0.0,,,,,,,
2014-06-03,MSFT,completed,BUY,21.0,40.790000915527344,21.0,40.59999847412109,852.5999679565429,0.8525999679565429,,,,,,,
2014-06-03,MSFT,submitted,BUY,21.0,40.790000915527344,0.0,0.0,0.0,0.0,,,,,,,
2014-06-03,NVDA,margin,BUY,205.0,18.940000534057617,0.0,0.0,0.0,0.0,,,,,,,
2014-06-03,NVDA,submitted,BUY,205.0,18.940000534057617,0.0,0.0,0.0,0.0,,,,,,,
2014-07-02,AAPL,accepted,SELL,-16.0,93.5199966430664,0.0,0.0,0.0,0.0,,,,,,,
2014-07-02,AAPL,completed,SELL,-16.0,93.5199966430664,-16.0,93.87000274658205,705.9180323109614,1.5019200439453129,,,,,,,
2014-07-02,AAPL,submitted,SELL,-16.0,93.5199966430664,0.0,0.0,0.0,0.0,,,,,,,
2014-07-02,MSFT,accepted,SELL,-10.0,41.869998931884766,0.0,0.0,0.0,0.0,,,,,,,
2014-07-02,MSFT,completed,SELL,-10.0,41.869998931884766,-10.0,41.72999954223633,289.66613780760747,0.4172999954223633,,,,,,,
2014-07-02,MSFT,submitted,SELL,-10.0,41.869998931884766,0.0,0.0,0.0,0.0,,,,,,,
2014-07-02,NVDA,margin,BUY,309.0,18.75,0.0,0.0,0.0,0.0,,,,,,,
2014-07-02,NVDA,submitted,BUY,309.0,18.75,0.0,0.0,0.0,0.0,,,,,,,
2014-08-04,AAPL,accepted,SELL,-19.0,96.12999725341795,0.0,0.0,0.0,0.0,,,,,,,
2014-08-04,AAPL,completed,SELL,-19.0,96.12999725341795,-19.0,96.37000274658205,838.2776633692666,1.8310300521850589,,,,,,,
2014-08-04,AAPL,submitted,SELL,-19.0,96.12999725341795,0.0,0.0,0.0,0.0,,,,,,,
2014-08-04,MSFT,accepted,SELL,-37.0,42.86000061035156,0.0,0.0,0.0,0.0,,,,,,,
2014-08-04,MSFT,completed,SELL,-37.0,42.86000061035156,-37.0,42.970001220703125,1071.7647098881475,1.5898900451660156,,,,,,,
2014-08-04,MSFT,submitted,SELL,-37.0,42.86000061035156,0.0,0.0,0.0,0.0,,,,,,,
2014-08-04,NVDA,margin,BUY,524.0,17.690000534057617,0.0,0.0,0.0,0.0,,,,,,,
2014-08-04,NVDA,submitted,BUY,524.0,17.690000534057617,0.0,0.0,0.0,0.0,,,,,,,
2014-09-03,AAPL,accepted,SELL,-2.0,103.3000030517578,0.0,0.0,0.0,0.0,,,,,,,
2014-09-03,AAPL,completed,SELL,-2.0,103.3000030517578,-2.0,103.0999984741211,88.23975403887017,0.2061999969482422,,,,,,,
2014-09-03,AAPL,submitted,SELL,-2.0,103.3000030517578,0.0,0.0,0.0,0.0,,,,,,,
2014-09-03,MSFT,accepted,BUY,29.0,45.09000015258789,0.0,0.0,0.0,0.0,,,,,,,
2014-09-03,MSFT,completed,BUY,29.0,45.09000015258789,29.0,44.52999877929688,1291.3699645996096,1.2913699645996097,,,,,,,
2014-09-03,MSFT,submitted,BUY,29.0,45.09000015258789,0.0,0.0,0.0,0.0,,,,,,,
2014-09-03,NVDA,margin,BUY,418.0,19.5,0.0,0.0,0.0,0.0,,,,,,,
2014-09-03,NVDA,submitted,BUY,418.0,19.5,0.0,0.0,0.0,0.0,,,,,,,
2014-10-02,AAPL,accepted,BUY,9.0,99.18000030517578,0.0,0.0,0.0,0.0,,,,,,,
2014-10-02,AAPL,completed,BUY,9.0,99.18000030517578,9.0,99.2699966430664,893.4299697875977,0.8934299697875978,,,,,,,
2014-10-02,AAPL,submitted,BUY,9.0,99.18000030517578,0.0,0.0,0.0,0.0,,,,,,,
2014-10-02,MSFT,accepted,SELL,-68.0,45.900001525878906,0.0,0.0,0.0,0.0,,,,,,,
2014-10-02,MSFT,completed,SELL,-68.0,45.900001525878906,-68.0,45.83000183105469,1988.9116091024262,3.116440124511719,,,,,,,
2014-10-02,MSFT,submitted,SELL,-68.0,45.900001525878906,0.0,0.0,0.0,0.0,,,,,,,
2014-10-02,NVDA,accepted,BUY,565.0,18.270000457763672,0.0,0.0,0.0,0.0,,,,,,,
2014-10-02,NVDA,completed,BUY,565.0,18.270000457763672,565.0,18.239999771118164,10305.599870681763,10.305599870681764,,,,,,,
2014-10-02,NVDA,submitted,BUY,565.0,18.270000457763672,0.0,0.0,0.0,0.0,,,,,,,
2014-11-04,AAPL,accepted,SELL,-17.0,109.4000015258789,0.0,0.0,0.0,0.0,,,,,,,
2014-11-04,AAPL,completed,SELL,-17.0,109.4000015258789,-17.0,109.36000061035156,761.9559436558422,1.8591200103759766,,,,,,,
2014-11-04,AAPL,submitted,SELL,-17.0,109.4000015258789,0.0,0.0,0.0,0.0,,,,,,,
